section,year,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,external_url,pick,pick_label,round_number,player_name,player_position,player_url,college_name,college_url,team_slug,team_name,team_url,team_color,correct,traded,user_pick,blurb,value_pick,reach_pick,rare_pick,in_mock_year
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,1,1,1,Cameron Ward,QB,https://www.nflmockdraftdatabase.com/players/2025/cameron-ward,Miami (FL),https://www.nflmockdraftdatabase.com/colleges/2025/miami-fl-hurricanes,tennessee-titans,Tennessee Titans,https://www.nflmockdraftdatabase.com/teams/2025/tennessee-titans,#4B92DB,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,2,2,1,Travis Hunter,CB,https://www.nflmockdraftdatabase.com/players/2025/travis-hunter,Colorado,https://www.nflmockdraftdatabase.com/colleges/2025/colorado-buffaloes,jacksonville-jaguars,Jacksonville Jaguars,https://www.nflmockdraftdatabase.com/teams/2025/jacksonville-jaguars,#006778,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,3,3,1,Abdul Carter,EDGE,https://www.nflmockdraftdatabase.com/players/2025/abdul-carter,Penn State,https://www.nflmockdraftdatabase.com/colleges/2025/penn-state-nittany-lions,new-york-giants,New York Giants,https://www.nflmockdraftdatabase.com/teams/2025/new-york-giants,#192F6B,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,4,4,1,Will Campbell,OT,https://www.nflmockdraftdatabase.com/players/2025/will-campbell,LSU,https://www.nflmockdraftdatabase.com/colleges/2025/lsu-tigers,new-england-patriots,New England Patriots,https://www.nflmockdraftdatabase.com/teams/2025/new-england-patriots,#0D254C,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,5,5,1,Mason Graham,DL,https://www.nflmockdraftdatabase.com/players/2025/mason-graham,Michigan,https://www.nflmockdraftdatabase.com/colleges/2025/michigan-wolverines,cleveland-browns,Cleveland Browns,https://www.nflmockdraftdatabase.com/teams/2025/cleveland-browns,#512F2D,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,6,6,1,Ashton Jeanty,RB,https://www.nflmockdraftdatabase.com/players/2025/ashton-jeanty,Boise State,https://www.nflmockdraftdatabase.com/colleges/2025/boise-state-broncos,las-vegas-raiders,Las Vegas Raiders,https://www.nflmockdraftdatabase.com/teams/2025/las-vegas-raiders,#000000,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7,7,1,Armand Membou,OT,https://www.nflmockdraftdatabase.com/players/2025/armand-membou,Missouri,https://www.nflmockdraftdatabase.com/colleges/2025/missouri-tigers,new-york-jets,New York Jets,https://www.nflmockdraftdatabase.com/teams/2025/new-york-jets,#00573F,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,8,8,1,Tetairoa McMillan,WR,https://www.nflmockdraftdatabase.com/players/2025/tetairoa-mcmillan,Arizona,https://www.nflmockdraftdatabase.com/colleges/2025/arizona-wildcats,carolina-panthers,Carolina Panthers,https://www.nflmockdraftdatabase.com/teams/2025/carolina-panthers,#0088CE,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,9,9,1,Kelvin Banks,OT,https://www.nflmockdraftdatabase.com/players/2025/kelvin-banks,Texas,https://www.nflmockdraftdatabase.com/colleges/2025/texas-longhorns,new-orleans-saints,New Orleans Saints,https://www.nflmockdraftdatabase.com/teams/2025/new-orleans-saints,#D2B887,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,10,10,1,Colston Loveland,TE,https://www.nflmockdraftdatabase.com/players/2025/colston-loveland,Michigan,https://www.nflmockdraftdatabase.com/colleges/2025/michigan-wolverines,chicago-bears,Chicago Bears,https://www.nflmockdraftdatabase.com/teams/2025/chicago-bears,#03202F,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,11,11,1,Mykel Williams,EDGE,https://www.nflmockdraftdatabase.com/players/2025/mykel-williams,Georgia,https://www.nflmockdraftdatabase.com/colleges/2025/georgia-bulldogs,san-francisco-49ers,San Francisco 49ers,https://www.nflmockdraftdatabase.com/teams/2025/san-francisco-49ers,#AF1E2C,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,12,12,1,Tyler Booker,IOL,https://www.nflmockdraftdatabase.com/players/2025/tyler-booker,Alabama,https://www.nflmockdraftdatabase.com/colleges/2025/alabama-crimson-tide,dallas-cowboys,Dallas Cowboys,https://www.nflmockdraftdatabase.com/teams/2025/dallas-cowboys,#0D254C,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,13,13,1,Kenneth Grant,DL,https://www.nflmockdraftdatabase.com/players/2025/kenneth-grant,Michigan,https://www.nflmockdraftdatabase.com/colleges/2025/michigan-wolverines,miami-dolphins,Miami Dolphins,https://www.nflmockdraftdatabase.com/teams/2025/miami-dolphins,#008D97,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,14,14,1,Tyler Warren,TE,https://www.nflmockdraftdatabase.com/players/2025/tyler-warren,Penn State,https://www.nflmockdraftdatabase.com/colleges/2025/penn-state-nittany-lions,indianapolis-colts,Indianapolis Colts,https://www.nflmockdraftdatabase.com/teams/2025/indianapolis-colts,#003B7B,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,15,15,1,Jalon Walker,EDGE,https://www.nflmockdraftdatabase.com/players/2025/jalon-walker,Georgia,https://www.nflmockdraftdatabase.com/colleges/2025/georgia-bulldogs,atlanta-falcons,Atlanta Falcons,https://www.nflmockdraftdatabase.com/teams/2025/atlanta-falcons,#A6192D,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,16,16,1,Walter Nolen,DL,https://www.nflmockdraftdatabase.com/players/2025/walter-nolen,Mississippi,https://www.nflmockdraftdatabase.com/colleges/2025/mississippi-rebels,arizona-cardinals,Arizona Cardinals,https://www.nflmockdraftdatabase.com/teams/2025/arizona-cardinals,#9B2743,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,17,17,1,Shemar Stewart,EDGE,https://www.nflmockdraftdatabase.com/players/2025/shemar-stewart,Texas A&M,https://www.nflmockdraftdatabase.com/colleges/2025/texas-a-m-aggies,cincinnati-bengals,Cincinnati Bengals,https://www.nflmockdraftdatabase.com/teams/2025/cincinnati-bengals,#FB4F14,False,,False,,False,False,False,True
actual-draft-results,2025,/mock-drafts/2025/final-draft-results-2025?date=2025-04-27,https://www.nflmockdraftdatabase.com/nfl-draft-results-2025,Final Draft Results,Staff,04/26/25,/final-draft-results-2025?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,18,18,1,Grey Zabel,IOL,https://www.nflmockdraftdatabase.com/players/2025/grey-zabel,North Dakota State,https://www.nflmockdraftdatabase.com/colleges/2025/north-dakota-state-bison,seattle-seahawks,Seattle Seahawks,https://www.nflmockdraftdatabase.com/teams/2025/seattle-seahawks,#002244,False,,False,,False,False,False,True
