section,year,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,external_url,pick,pick_label,round_number,player_name,player_position,player_url,college_name,college_url,team_slug,team_name,team_url,team_color,correct,traded,user_pick,blurb,value_pick,reach_pick,rare_pick,in_mock_year
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,1,1,1,Trevor Lawrence,QB,https://www.nflmockdraftdatabase.com/players/2021/trevor-lawrence,Clemson,https://www.nflmockdraftdatabase.com/colleges/2021/clemson-tigers,jacksonville-jaguars,Jacksonville Jaguars,https://www.nflmockdraftdatabase.com/teams/2021/jacksonville-jaguars,#006778,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,2,2,1,Zach Wilson,QB,https://www.nflmockdraftdatabase.com/players/2021/zach-wilson,BYU,https://www.nflmockdraftdatabase.com/colleges/2021/byu-cougars,new-york-jets,New York Jets,https://www.nflmockdraftdatabase.com/teams/2021/new-york-jets,#00573F,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,3,3,1,Trey Lance,QB,https://www.nflmockdraftdatabase.com/players/2021/trey-lance,North Dakota State,https://www.nflmockdraftdatabase.com/colleges/2021/north-dakota-state-bison,san-francisco-49ers,San Francisco 49ers,https://www.nflmockdraftdatabase.com/teams/2021/san-francisco-49ers,#AF1E2C,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,4,4,1,Kyle Pitts,TE,https://www.nflmockdraftdatabase.com/players/2021/kyle-pitts,Florida,https://www.nflmockdraftdatabase.com/colleges/2021/florida-gators,atlanta-falcons,Atlanta Falcons,https://www.nflmockdraftdatabase.com/teams/2021/atlanta-falcons,#A6192D,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,5,5,1,Ja'Marr Chase,WR,https://www.nflmockdraftdatabase.com/players/2021/jamarr-chase,LSU,https://www.nflmockdraftdatabase.com/colleges/2021/lsu-tigers,cincinnati-bengals,Cincinnati Bengals,https://www.nflmockdraftdatabase.com/teams/2021/cincinnati-bengals,#FB4F14,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,6,6,1,Jaylen Waddle,WR,https://www.nflmockdraftdatabase.com/players/2021/jaylen-waddle,Alabama,https://www.nflmockdraftdatabase.com/colleges/2021/alabama-crimson-tide,miami-dolphins,Miami Dolphins,https://www.nflmockdraftdatabase.com/teams/2021/miami-dolphins,#008D97,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,7,7,1,Penei Sewell,OT,https://www.nflmockdraftdatabase.com/players/2021/penei-sewell,Oregon,https://www.nflmockdraftdatabase.com/colleges/2021/oregon-ducks,detroit-lions,Detroit Lions,https://www.nflmockdraftdatabase.com/teams/2021/detroit-lions,#006DB0,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,8,8,1,Jaycee Horn,CB,https://www.nflmockdraftdatabase.com/players/2021/jaycee-horn,South Carolina,https://www.nflmockdraftdatabase.com/colleges/2021/south-carolina-gamecocks,carolina-panthers,Carolina Panthers,https://www.nflmockdraftdatabase.com/teams/2021/carolina-panthers,#0088CE,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,9,9,1,Patrick Surtain II,CB,https://www.nflmockdraftdatabase.com/players/2021/patrick-surtain-ii,Alabama,https://www.nflmockdraftdatabase.com/colleges/2021/alabama-crimson-tide,denver-broncos,Denver Broncos,https://www.nflmockdraftdatabase.com/teams/2021/denver-broncos,#FB4F14,False,,False,,False,False,False,True
actual-draft-results,2021,/mock-drafts/2021/final-draft-results-2021?date=2025-08-08,https://www.nflmockdraftdatabase.com/nfl-draft-results-2021,Final Draft Results,Staff,08/08/25,/final-draft-results-2021?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,10,10,1,Devonta Smith,WR,https://www.nflmockdraftdatabase.com/players/2021/devonta-smith,Alabama,https://www.nflmockdraftdatabase.com/colleges/2021/alabama-crimson-tide,philadelphia-eagles,Philadelphia Eagles,https://www.nflmockdraftdatabase.com/teams/2021/philadelphia-eagles,#003B48,False,,False,,False,False,False,True
